	ESR1	PGR	ERBB2	MKI67
TCGA-AC-A8OP-01A	6.085876549533559	0.34500931666901097	5.69733370012581	2.40047552715862
TCGA-AC-A8OQ-01A	0.529910084861685	0.151194871491736	4.6225119598795406	3.43096949135121
TCGA-AC-A8OR-01A	6.105181564697539	3.9404160686897796	4.452053888322509	1.67307049432531
TCGA-AC-A8OS-01A	6.386946260148339	0.99593004639504	4.429929278293191	1.7998682313316599
TCGA-AN-A03X-01A	5.966240297911769	3.9897311590631097	5.5575237937517095	2.40334334924946
TCGA-AN-A03Y-01A	5.9746886011608895	4.8654928853429595	4.56580568907661	2.94921440785313
TCGA-AN-A041-01A	4.874660412989639	0.27097470680956504	6.489429464122041	3.07821156770817
TCGA-AN-A046-01A	6.127958195249361	5.767262819973731	5.20240666943838	2.7233188656075495
TCGA-AN-A049-01A	6.80296696191347	3.60387116518816	6.18908900498392	3.484649662382
TCGA-AN-A04A-01A	4.468298925930791	1.61432611089557	4.39402575242519	3.12697599138405
TCGA-AN-A04C-01A	1.6933612313712298	0.0691419399198163	9.6187049198339	3.7232932842008704
TCGA-AN-A04D-01A	0.10063906664540401	0.0314754311577099	4.53592606158896	4.61894295785363
TCGA-AN-A0AJ-01A	5.61061730856226	4.77040861871349	4.93887275960633	3.76462420127258
TCGA-AN-A0AK-01A	5.834019003780861	0.123561234370166	5.972962519113411	4.30309776693223
TCGA-AN-A0AL-01A	0.37642637331403905	0.280831715719134	3.86293584205724	4.79351481577613
TCGA-AN-A0AM-01A	6.35606222413906	0.140091332366542	3.86046677416805	3.26968631235135
TCGA-AN-A0AR-01A	0.4222618596465	0.017840227239845	3.58689750219603	4.300832280037359
TCGA-AN-A0AS-01A	4.1327567254136	0.24191279493313	4.49814907966005	2.9991428423474904
TCGA-AN-A0AT-01A	0.12148329806809802	0.0180890189251553	3.3314600760887303	4.12428007226243
TCGA-AN-A0FD-01A	6.50544428900563	1.1258833156596	4.5031233835502595	3.06098425676303
TCGA-AN-A0FF-01A	4.63065449018103	2.22407198001209	4.59057108967222	3.50506145032604
TCGA-AN-A0FJ-01A	0.109367296066238	0.0510390115651421	3.92917809482091	4.66069609130785
TCGA-AN-A0FK-01A	7.21730366198905	5.225324071156	4.93183861392144	3.0926582621856498
TCGA-AN-A0FL-01A	0.162322755816406	1.31000494828412	4.44447189786082	3.0419307764390804
TCGA-AN-A0FN-01A	4.55093397189694	1.13780744410707	4.27820540682072	2.1377053158960604
TCGA-AN-A0FS-01A	6.43672675838189	1.05748371904816	5.39011032051178	1.8326312881954399
TCGA-AN-A0FT-01A	4.522284254251259	1.8354786959218898	9.90559967525412	1.61900027604313
TCGA-AN-A0FV-01A	1.09017940874129	0.132340173628746	9.853841245649619	2.90546233064967
TCGA-AN-A0FW-01A	6.544813450572049	2.8363534096952003	4.00695041620585	2.7908333600471096
TCGA-AN-A0FX-01A	1.04684228480643	0.6788521743624281	4.5596427107097	3.90745232377945
TCGA-AN-A0FY-01A	5.378191995310449	5.390529856212701	4.30169212527555	3.7405238494608097
TCGA-AN-A0FZ-01A	5.32402498175194	0.21973473418486497	6.10289806086887	2.49304130986862
TCGA-AN-A0G0-01A	0.0505875569095052	0.0548176047593556	5.13928104320277	1.8031757061925102
TCGA-AN-A0XL-01A	5.6675161870896	2.4312114232086297	5.72725004331972	2.28451107517705
TCGA-AN-A0XN-01A	3.81493990157741	6.3799060395743	3.8297256224947103	2.6924943730845396
TCGA-AN-A0XO-01A	6.24346661457788	4.8102158569451	5.706336599421	2.66262401552666
TCGA-AN-A0XP-01A	7.24436227098767	4.14743077590108	5.63576353801951	1.9702974171330698
TCGA-AN-A0XR-01A	6.700343209890731	1.6178304810433	4.16125773891517	3.5094738017012
TCGA-AN-A0XS-01A	5.45445557848508	5.74026292092484	5.11227340540548	1.8696380990893102
TCGA-AN-A0XT-01A	7.26289112029451	0.971912623122866	4.504490638140481	1.94628958464322
TCGA-AN-A0XU-01A	1.76433678551482	0.0217723913203551	4.73329152227532	4.38993385270148
TCGA-AN-A0XV-01A	6.60767386307668	2.02357137853221	4.3503003330337	2.59307042632806
TCGA-AN-A0XW-01A	3.8784534757012303	2.6364390038743197	4.500470328397269	3.1150706059271003
TCGA-AO-A03L-01A	3.9532675595308	1.22004862013005	5.87849915666808	4.3497496508451805
TCGA-AO-A03M-01B	3.4968670383192997	2.77145527542202	6.091069032742269	3.3730723461305
TCGA-AO-A03N-01B	4.30996975676157	0.25438725635134696	4.31051648365933	1.84055853432966
TCGA-AO-A03O-01A	6.029796643297519	2.93463488847546	5.0132473559750705	4.221316136949721
TCGA-AO-A03P-01A	6.20208992735162	3.1683682974373597	5.29302849737257	2.29417433545348
TCGA-AO-A03R-01A	5.580724108358799	1.05252500314393	3.18316176680535	4.30904591359837
TCGA-AO-A03T-01A	4.10806079135736	1.37818624621503	4.539471233842151	2.6201006623557404
TCGA-AO-A03U-01B	0.7652956043013829	0.207591161791645	4.4828786380132195	2.60982814369317
TCGA-AO-A03V-01A	4.29868366304565	3.9078329871281294	4.7684608067239	3.16388698894791
TCGA-AO-A0J2-01A	0.5488607270010251	0.0422249944957849	5.519546498986981	4.51422328598028
TCGA-AO-A0J3-01A	6.3747972420952	2.38204740805185	4.21005771942267	3.20883780688259
TCGA-AO-A0J4-01A	0.19180253699587	0.10900469308738198	4.30794476346425	4.27042712430564
TCGA-AO-A0J5-01A	5.19110437738854	0.24478654876333397	5.141091912181519	3.16928340034532
TCGA-AO-A0J6-01A	0.8086010122292149	0.0072769240250197	4.503898150806389	4.080262613432129
TCGA-AO-A0J7-01A	6.67932014441203	2.45438712718078	5.395411026224309	3.75981921384647
TCGA-AO-A0J8-01A	5.89508179777217	3.72177561962616	5.64896103139243	2.4235705241659202
TCGA-AO-A0J9-01A	4.75861618007086	2.20773749653583	3.7359338478344397	2.8646038752671497
TCGA-AO-A0JA-01A	4.71784633809993	1.57835820488666	4.727565458210299	3.2637361663331403
TCGA-AO-A0JB-01A	3.9287450263254304	1.57432652935236	4.23772042914052	2.55392612451119
TCGA-AO-A0JC-01A	3.6518194509141897	1.07469740131853	2.4338888715407996	2.7380834959775
TCGA-AO-A0JD-01A	5.490287031691659	2.9015727760063	4.65139248043401	3.69488386649763
TCGA-AO-A0JE-01A	0.7290607583527979	0.18373552561637901	7.74811261619831	3.1501473415785597
TCGA-AO-A0JF-01A	5.28670738877997	3.1528440681752503	5.1882005752424405	1.87727378157564
TCGA-AO-A0JG-01A	5.1574986550043	0.8199819915748091	4.88166787079074	1.5846884053743202
TCGA-AO-A0JI-01A	6.3529678353777	0.5343458394439411	5.733323410748089	3.3069987919219397
TCGA-AO-A0JJ-01A	5.995137543274501	3.7862313409185804	4.36260685376714	2.99633010223418
TCGA-AO-A0JL-01A	0.823943670171973	0.12775131830917802	6.301820453951679	3.0916351208959
TCGA-AO-A0JM-01A	3.8982668418247597	0.612125109898997	8.11489384509872	3.8262275998296
TCGA-AO-A124-01A	0.0624649818924786	0.0222994667899208	5.3639618878519695	4.43483044832265
TCGA-AO-A125-01A	6.93860982283342	6.103748018858861	5.01145657072103	2.11722298299152
TCGA-AO-A126-01A	3.3385244072309703	0.7048080294387801	4.919916632858991	1.9909598053966697
TCGA-AO-A128-01A	1.70690304810899	0.0525942161405121	4.76542848889465	4.447107822778349
TCGA-AO-A129-01A	0.8301408724693871	0.265673555102039	3.83607140589535	3.93362672276052
TCGA-AO-A12A-01A	4.599545402578281	5.31459266510588	4.76953577076579	2.4605555996621002
TCGA-AO-A12B-01A	7.56364346612605	5.74705286992208	4.404500448398401	2.29955387392437
TCGA-AO-A12C-01A	4.38143841268335	2.2563937416270696	6.665902458385889	1.9003067568256797
TCGA-AO-A12D-01A	0.74084009545609	0.292955728223388	9.942762265999619	3.0153871107551895
TCGA-AO-A12E-01A	4.41016657851696	3.32837706867091	5.27097711536365	3.37303629881014
TCGA-AO-A12F-01A	0.137403215272358	0.19744115988695202	4.814682910886099	2.52446830037065
TCGA-AO-A12G-01A	5.602274534694871	1.6390111918586998	5.75608920689921	2.27937737673163
TCGA-AO-A12H-01A	7.579630444893169	1.09226721254536	4.566489913741401	1.88575224896296
TCGA-AO-A1KO-01A	3.63847738779873	3.4173064938804303	4.07376277271257	0.8993996348227191
TCGA-AO-A1KP-01A	6.12637248400346	5.03424510689362	4.1102370490128	2.7964407214494003
TCGA-AO-A1KQ-01A	5.7454408064042	3.5811387885034596	4.76742017423908	2.9323790816910296
TCGA-AO-A1KR-01A	0.36221025750765395	0.13433112153066198	5.304683041938451	4.06957809678579
TCGA-AO-A1KS-01A	6.68669315898628	5.88433119164078	4.69007194751504	4.32483440039182
TCGA-AO-A1KT-01A	4.54598687484239	2.16588790279343	5.201752085656059	2.70160998026702
TCGA-AQ-A04H-01B	7.12310643309146	0.18207089887231398	7.325131888175259	3.1836489752808
TCGA-AQ-A04J-01A	0.7744877826611241	0.345607177345628	4.04154385810022	4.29786701510723
TCGA-AQ-A04L-01B	3.314016588593	0.229099407514148	5.26593155340868	1.8180982531915701
TCGA-AQ-A0Y5-01A	2.55847050790142	0.4590456748511811	9.418133672486961	1.97364279362676
TCGA-AQ-A1H2-01A	7.809661647782769	0.7189656956870369	5.6578085650040695	1.1830295836108502
TCGA-AQ-A1H3-01A	5.62691341034979	4.82621429101976	6.1171295602959	2.96742479543965
TCGA-AQ-A54N-01A	0.07677904844232	0.00636943519774383	4.0217590663583	2.7780436423241
TCGA-AQ-A54O-01A	4.8851590723005005	2.3318183615345403	4.73575184857381	1.5010490206811598
TCGA-AQ-A7U7-01A	3.55673437827508	4.3210206160363	4.10127390813006	1.7248333650202199
TCGA-AR-A0TP-01A	0.0519528580166653	0.0433068914200339	3.90732645048351	4.47813518815757
TCGA-AR-A0TQ-01A	3.6825920708767996	0.12876452012518902	8.959945841311821	4.26447526654738
TCGA-AR-A0TR-01A	7.00662863552726	5.5230704181322094	5.554707144276401	1.6848145405080501
TCGA-AR-A0TS-01A	0.343010582058284	0.178969931421488	5.31842324559434	4.4365825948724
TCGA-AR-A0TT-01A	4.40262398072537	0.162937354314276	4.29827029026831	3.51439267459152
TCGA-AR-A0TU-01A	1.2018619635590602	0.020405744039384	3.20909919933411	4.2972630037387
TCGA-AR-A0TV-01A	7.42308213959741	3.99853171245195	4.19510856297593	3.6600589006965696
TCGA-AR-A0TW-01A	4.23578556214127	1.75315358959253	5.53388279525396	2.32865038367099
TCGA-AR-A0TX-01A	0.775519644224634	0.247113934262048	9.47539628737965	3.5942956785614197
TCGA-AR-A0TY-01A	6.1586262871079	0.166811632661146	4.68491999725554	4.36377786575951
TCGA-AR-A0TZ-01A	5.22217471087663	4.37543827874142	5.804736557512361	4.16509352462301
TCGA-AR-A0U0-01A	0.29198112878413895	0.128467075893815	4.596145320886599	3.1066969766564703
TCGA-AR-A0U2-01A	4.61187020997899	1.61446540912577	5.02221100055718	4.7625988241784505
TCGA-AR-A0U3-01A	6.86801548299672	2.16742911513052	4.7039708733122	5.182519942065
TCGA-AR-A0U4-01A	0.7142862401066791	0.0819968585786623	3.15043298093823	4.56252877829446
TCGA-AR-A1AH-01A	0.0422620814359002	0.0405505447327307	5.04625801293002	3.19353170162889
TCGA-AR-A1AI-01A	1.7741634486746	0.028579148718207995	4.64898688537678	4.952108454505599
TCGA-AR-A1AJ-01A	1.2129852080238201	0.0841278351180229	3.2864445586532303	4.26634975923312
TCGA-AR-A1AK-01A	4.45423622348769	3.0978066694227797	5.18775124696773	2.22266881259916
TCGA-AR-A1AL-01A	4.41318970390288	4.953459158574059	4.98935388473192	2.5002302617843197
TCGA-AR-A1AM-01A	3.77844571670042	1.7957776691082599	5.94848047655444	0.9747053441038
TCGA-AR-A1AN-01A	4.60695918360423	4.82252991752411	4.35228951991204	2.87970235598271
TCGA-AR-A1AO-01A	1.29206490935557	1.07606105326383	3.96762066870942	2.8749070845222904
TCGA-AR-A1AP-01A	5.184152490691861	1.03365968174105	5.34566967253667	3.1061370048471004
TCGA-AR-A1AQ-01A	0.6706390277691879	0.0374099528475493	4.5419715849394295	3.62735559722558
TCGA-AR-A1AR-01A	2.0026972173628996	0.0946239989700107	3.13313754173809	4.300036513209729
TCGA-AR-A1AS-01A	5.72716412379407	4.22255994786376	5.20183825323263	2.70458656064417
TCGA-AR-A1AT-01A	2.83015540221615	0.327174207170145	9.96609306978027	3.63301909131705
TCGA-AR-A1AU-01A	4.4621769267695	4.82851988475589	5.05358187271675	3.2573963057581197
TCGA-AR-A1AV-01A	6.58521102015005	4.11893260737522	5.608480857408559	2.65455540816939
TCGA-AR-A1AW-01A	4.89373275451162	3.09016308571756	4.63267829549211	4.15118714004653
TCGA-AR-A1AX-01A	4.077280896068411	4.026425433219201	7.26136015350566	3.2294609709635895
TCGA-AR-A1AY-01A	0.8283568757877859	0.31379631196686497	4.21044260147667	4.64880104124566
TCGA-AR-A24H-01A	5.37948965833938	1.85214129885928	5.852717799745389	3.99756325316318
TCGA-AR-A24K-01A	5.603629398895169	4.94177611947237	5.1611045034837	3.64997723141043
TCGA-AR-A24L-01A	5.22340969313563	3.52230553446666	5.25075854548576	3.4999008168392
TCGA-AR-A24M-01A	5.9096322830559505	4.81891860808402	5.270889741727861	2.7938163892200802
TCGA-AR-A24N-01A	6.5955651168033205	3.8809801203037	5.0989331013101395	3.74068240373824
TCGA-AR-A24O-01A	4.633386156446679	4.58756327280608	4.30944807583811	3.22058671156941
TCGA-AR-A24P-01A	5.4981161262338	3.42903338707393	5.642626966106219	3.37174027969318
TCGA-AR-A24Q-01A	0.9893793292065128	0.43526015535024704	4.424141705636349	4.132109234321749
TCGA-AR-A24R-01A	5.0167179737927405	2.36039956107337	4.55691363535276	3.3236090021272795
TCGA-AR-A24S-01A	5.56271694872444	3.65401895202511	4.09119490897815	4.4241564447201505
TCGA-AR-A24T-01A	5.01334847408463	5.730492240047259	5.09548825756425	1.56089605112488
TCGA-AR-A24U-01A	1.1466131325842	0.330238824388132	8.67338989800326	3.3193213103159
TCGA-AR-A24V-01A	4.640394307803519	2.37761384621581	4.966935856736611	2.9268517918763797
TCGA-AR-A24W-01A	5.48582133107357	3.98411300789053	4.6987746396870795	1.07889261120706
TCGA-AR-A24X-01A	4.13909759868276	5.20036763553243	5.621011281368929	2.5732636424024102
TCGA-AR-A24Z-01A	7.1949500578510595	3.7316767434129705	4.33396800195843	4.1465465189661
TCGA-AR-A250-01A	6.07366026636361	0.37646793904866904	8.07958739873534	3.9012784195883103
TCGA-AR-A251-01A	1.22249384690213	0.115848025039423	3.69344753940223	4.833238820133941
TCGA-AR-A252-01A	4.79138672740655	3.3255460533804704	3.00796966223208	2.8243311693081896
TCGA-AR-A254-01A	2.86907416138453	3.38282416006561	9.15542821439329	4.896447946695701
TCGA-AR-A255-01A	5.54007889276391	4.802900089721259	5.15294380966041	3.0175835390838395
TCGA-AR-A256-01A	0.194819213894029	0.060619160477110995	3.45394428868639	5.59246625633652
TCGA-AR-A2LE-01A	6.20167124702584	3.85175782447146	5.38796702485062	2.32220643833975
TCGA-AR-A2LH-01A	2.47735712500379	0.97008213752787	5.04705518151137	2.96493757895459
TCGA-AR-A2LJ-01A	3.09745597976685	2.44203309014466	8.36934420583441	1.7821266068617099
TCGA-AR-A2LK-01A	6.90186045750234	4.92350381275425	4.81794010014129	4.06002096880955
TCGA-AR-A2LL-01A	7.10120790437065	5.05793159636135	6.34149446493294	2.08234356480641
TCGA-AR-A2LM-01A	4.556184077754629	5.30263369507724	5.6736846866653	1.38609728073996
TCGA-AR-A2LN-01A	3.9112767575103904	1.3396751504463	4.89699789434971	0.7756951623805111
TCGA-AR-A2LO-01A	3.9468052162045097	3.47136021759921	5.123945893833009	2.20072777356926
TCGA-AR-A2LQ-01A	2.87653761396398	0.9122301952681121	5.6346553830957005	1.9860817494161498
TCGA-AR-A2LR-01A	0.290465525841701	0.219868404835345	4.32684218063155	3.27414347940331
TCGA-AR-A5QM-01A	5.47108885277694	3.8359239447510203	4.87397693644464	2.08598292807554
TCGA-AR-A5QN-01A	6.2001257266922805	0.682897475970255	5.42313071247967	1.2447365439127
TCGA-AR-A5QP-01A	5.26360596198659	1.60664516360966	4.92622105589073	1.6180398484024199
TCGA-AR-A5QQ-01A	0.731421229064928	0.49403020973087897	3.4073179243168394	3.46222851226372
TCGA-B6-A0I1-01A	0.0880249204774257	0.00848249055634769	5.08942947224203	2.76007695542978
TCGA-B6-A0I2-01A	2.78880898643831	0.0768060108923251	4.532687013815309	3.2512134174315297
TCGA-B6-A0I5-01A	4.22420803685419	2.9660971984138196	5.899504438853099	1.84760077348407
TCGA-B6-A0I6-01A	0.100341279720548	0.141958454118202	4.25744288553577	4.18544043976607
TCGA-B6-A0I8-01A	4.11283461910416	0.24871005947213298	6.60333584748282	1.89141480776552
TCGA-B6-A0I9-01A	5.49686677354346	0.40039879103173504	9.89562853457225	3.87056197566943
TCGA-B6-A0IA-01A	5.31417264294056	5.162335770627781	4.879286039455019	2.5640380390731896
TCGA-B6-A0IB-01A	6.1937398521705305	4.49948374664845	4.49752474228074	3.8364117719859396
TCGA-B6-A0IC-01A	7.06524104093489	4.83699963186857	5.35802472496927	2.76357958139585
TCGA-B6-A0IE-01A	3.7841684541677703	4.81715451608667	4.34589091237991	1.50632432161419
TCGA-B6-A0IG-01A	4.819223958368839	1.33247487805171	9.10747289191978	3.59649067913423
TCGA-B6-A0IH-01A	4.66499901441475	3.26351648595677	4.9769099792928095	0.630112623296296
TCGA-B6-A0IJ-01A	1.17422685292047	0.572629500122839	3.67992080233331	5.068669743715031
TCGA-B6-A0IK-01A	2.7314955517231603	1.19365621602762	5.2961142141683	3.0340135982118195
TCGA-B6-A0IM-01A	6.608130924452221	0.950968091579437	5.74197375371939	3.86281169482996
TCGA-B6-A0IN-01A	5.297233057969049	0.17818753899620499	6.41623437634594	2.35917562098336
TCGA-B6-A0IO-01A	7.015308105576099	1.88737938176557	4.62485825414429	2.636691999508
TCGA-B6-A0IP-01A	6.36531641007953	3.2488565875486	5.56457476588446	2.23382580222526
TCGA-B6-A0IQ-01A	0.11608358879072599	0.0223004645618611	3.84153489719563	3.7902606532341006
TCGA-B6-A0RE-01A	0.9504576219992049	0.102194397921475	4.11629437321667	3.56061750323502
TCGA-B6-A0RG-01A	6.00120747872764	3.54468744371777	5.65253800698086	3.0185501400001202
TCGA-B6-A0RH-01A	3.82334070511102	2.5349551002261097	7.257494698439619	2.7243246352359103
TCGA-B6-A0RI-01A	5.463137113163719	5.718966284915051	4.67406948879727	3.76841300979858
TCGA-B6-A0RL-01A	7.11187797040766	0.9676243200773891	6.1439517711102996	3.2474609419333103
TCGA-B6-A0RM-01A	7.19810345954687	4.35216728967037	3.96840939445435	2.71998389101574
TCGA-B6-A0RN-01A	5.22682562857654	4.58519574624605	5.30754988941104	0.886136520499025
TCGA-B6-A0RO-01A	6.808095242825071	1.05584609594549	5.710086914067991	1.3930499832948
TCGA-B6-A0RP-01A	6.74454848895771	3.1310684762230294	5.4855121003899	1.6012742514723501
TCGA-B6-A0RQ-01A	4.420110730028901	3.90335758100023	5.3690017352398005	0.6356505433388481
TCGA-B6-A0RS-01A	0.144348130962436	0.18973256510270498	6.45961181927309	3.35081096075345
TCGA-B6-A0RT-01A	0.6150992840916839	0.665851682524467	3.89909263782946	4.33808560320311
TCGA-B6-A0RU-01A	1.2352647395998702	1.15636540597156	4.17730673678563	4.44166391746381
TCGA-B6-A0RV-01A	6.2140450806972405	5.03945406996179	4.57357226803658	2.95372915243258
TCGA-B6-A0WS-01A	5.842871705105269	3.48272828292084	4.51091302810945	2.91078283945713
TCGA-B6-A0WT-01A	5.09905449765785	5.2790166584813	4.874969685703469	2.84344046945031
TCGA-B6-A0WV-01A	6.95079921701597	2.7735128785690497	4.38147562752229	4.26715046884394
TCGA-B6-A0WW-01A	6.899189285262129	1.99139455729826	5.67094266998825	3.2175946827925097
TCGA-B6-A0WX-01A	0.21710318519691899	0.37932689188794605	4.27084111792301	2.08270294886553
TCGA-B6-A0WY-01A	3.6468178877394504	3.0371015380293596	5.40082044609074	2.00793359919337
TCGA-B6-A0WZ-01A	5.65066695703691	4.589890530458299	5.280806762181481	2.58191990267227
TCGA-B6-A0X0-01A	5.007923100596191	4.1870467954985	5.88506809008268	2.30013928734441
TCGA-B6-A0X1-01A	2.2750352083718903	0.10054818920503698	4.912215694018889	4.65411159905288
TCGA-B6-A0X4-01A	5.889848176969321	4.12834867396885	4.53394183046929	1.18061297783121
TCGA-B6-A0X5-01A	6.65778732513416	4.24256223589662	4.20156400821702	3.47292455159013
TCGA-B6-A0X7-01A	5.34320991931339	1.82975305096314	5.43121969731932	1.58700870619295
TCGA-B6-A1KC-01B	5.458976502202481	0.128752705819255	4.50265573039826	2.80719735838206
TCGA-B6-A1KF-01A	1.6443761635465401	0.0597317010951435	7.731923388819831	3.8900897948871602
TCGA-B6-A1KI-01A	6.68343834736884	2.47501660448461	5.856688006254211	1.1969891733775602
TCGA-B6-A1KN-01A	4.9143581824242	0.265465201592914	9.2588935999737	3.9099526318239
TCGA-B6-A2IU-01A	5.28840563131476	4.42457397342122	6.11496424890269	2.53683226411894
TCGA-B6-A3ZX-01A	0.596407266258212	0.131717011891226	3.7367499016018795	3.66171079488827
TCGA-B6-A400-01A	0.109078781034737	0.21671278341303601	4.40612129748658	3.9279386187827097
TCGA-B6-A401-01A	4.57442758932264	4.42921537570627	5.58265645076786	1.94898155391101
TCGA-B6-A402-01A	0.24866349697041798	0.0363452993056726	4.50562040134806	2.48375590737151
TCGA-B6-A408-01A	6.1375859083238	2.50113969087057	5.0984883371352	1.37588374303822
TCGA-B6-A409-01A	0.6725961903237601	0.431037089595769	4.57498505452301	2.2679803283675
TCGA-B6-A40B-01A	3.7677436628278196	3.1054278992232995	5.87877725388139	2.34629792903227
TCGA-B6-A40C-01A	2.8620253072949797	3.63086407744802	5.44316748481768	2.95295228251539
TCGA-BH-A0AU-01A	5.130997870131	3.9856435761087994	5.59884978733503	3.7065748128517697
TCGA-BH-A0AV-01A	0.191381848965939	0.159624130470097	4.21954964057395	5.1405542159113695
TCGA-BH-A0AW-01A	1.14322985456864	0.167618396561735	9.260285852820038	3.34508250211801
TCGA-BH-A0AY-01A	4.378729245938731	3.0835291862169503	4.2789695055256	2.97316950342523
TCGA-BH-A0AZ-01A	3.83783996818411	1.1586160503462	4.85356325141049	2.2892687127094904
TCGA-BH-A0B0-01A	4.48643870822091	0.759055273690325	4.2627709364411	2.18324761312519
TCGA-BH-A0B1-01A	6.201222812062171	5.205939269929241	4.891943689021059	2.16533601205612
TCGA-BH-A0B3-01A	0.619029378173266	1.07155623863603	4.46227065629385	4.808252627200191
TCGA-BH-A0B4-01A	4.9713212268884	2.5796440489057297	6.16368841264768	3.0351213588852595
TCGA-BH-A0B5-01A	3.7134916731986296	2.3407023759651095	5.17461195248504	4.2630713771424
TCGA-BH-A0B6-01A	5.114732608709089	0.243192054176053	4.33043555532156	1.8394591527342001
TCGA-BH-A0B7-01A	0.430682042246719	0.267910143377621	9.915721975765631	3.31230707587911
TCGA-BH-A0B8-01A	6.65676238300372	1.52911725016606	5.566050744412639	3.14662962604496
TCGA-BH-A0B9-01A	0.166399993802697	0.0267010398233708	3.0106646450018104	3.43880129789666
TCGA-BH-A0BA-01A	5.228515275018911	1.2508305454105701	5.25075576177145	2.4963044450465803
TCGA-BH-A0BC-01A	6.18932293988539	2.10024780116073	3.87367878320387	3.2926712350405003
TCGA-BH-A0BD-01A	4.3156453641676595	6.33175824102909	4.57258631006508	4.22637180213982
TCGA-BH-A0BF-01A	2.8482439900487595	1.96648689626813	4.01516597928317	3.3002915725145203
TCGA-BH-A0BG-01A	0.26366938568604303	0.0714296712158854	4.45703938092505	3.11267738630552
TCGA-BH-A0BJ-01A	4.52926738737869	4.24106723213308	5.3603609845468	1.9377459560267902
TCGA-BH-A0BL-01A	0.689609522923927	0.45217960903862	4.06987074069968	4.24415887013849
TCGA-BH-A0BM-01A	4.48924209054349	0.92173028893419	4.93724036749859	0.5668833047190551
TCGA-BH-A0BO-01A	5.325507557687651	2.7907228980929797	4.99196892808229	1.17849914179471
TCGA-BH-A0BP-01A	5.52356045255225	0.5352502948014171	3.97340613231175	2.02117008364304
TCGA-BH-A0BQ-01A	4.27156876298234	2.9224785278180097	5.79404530686575	1.72603510582564
TCGA-BH-A0BR-01A	2.69429924711688	0.246168220394946	4.8698273738447195	3.13636819481704
TCGA-BH-A0BT-01A	4.75568632539316	4.414279661773451	6.235735357548441	1.51530370785263
TCGA-BH-A0BV-01A	6.318003604711059	4.3181848716085	4.97483111777165	2.98731654107206
TCGA-BH-A0BW-01A	1.48586935826986	0.048117717195699	5.00683887042116	3.58598090566257
TCGA-BH-A0BZ-01A	4.75966592536852	0.26170866054676606	5.12937571931121	3.2254464740046203
TCGA-BH-A0C0-01A	5.51205612496024	1.7324977714714798	5.690701975502651	3.8451584167496096
TCGA-BH-A0C1-01B	4.941750697135371	4.2339762628743	5.29502145189583	3.63795571962143
TCGA-BH-A0C3-01A	3.9664943961912202	1.11806399481287	4.9200296128188	3.54567816437626
TCGA-BH-A0C7-01B	6.56470626796074	0.6811055098793121	5.735165735838421	4.89474552745707
TCGA-BH-A0DD-01A	6.07445747247934	5.80171773100891	7.50661043285288	5.08631737318371
TCGA-BH-A0DE-01A	4.7659872291317	2.55112608645138	5.83039955707212	1.73372800512912
TCGA-BH-A0DG-01A	4.00163990042065	0.6509831396014649	4.45868075964508	3.3594362029554903
TCGA-BH-A0DH-01A	5.60632769917076	3.2201504413672994	5.67986374381082	2.64020009478581
TCGA-BH-A0DI-01A	3.84569833807069	1.62542276702792	5.44826582246068	2.20734785974076
TCGA-BH-A0DK-01A	4.459778622550809	3.1790662153748594	3.95710318426853	3.55667878006385
TCGA-BH-A0DL-01A	2.9924757903814303	0.0571178154093837	3.4436999761215	3.9790414723446696
TCGA-BH-A0DO-01B	6.71334516640263	4.02024832531752	5.25425316188875	1.05203822126625
TCGA-BH-A0DP-01A	5.804019347184581	5.068069544565491	4.925197346712469	1.8399050963587498
TCGA-BH-A0DQ-01A	4.47143058092317	3.5768898898863304	4.41604353932576	2.46602240909395
TCGA-BH-A0DS-01A	5.26830806158547	3.20444932667745	5.227404920651519	1.48224972863227
TCGA-BH-A0DT-01A	4.83030254547845	4.78202847328725	5.389911111724429	2.16457693306652
TCGA-BH-A0DV-01A	4.79881629496537	1.87287249543445	5.23340409924824	1.4800283759770603
TCGA-BH-A0DX-01A	6.112815983142981	0.48532524607809796	3.94186092101794	3.1297771697296697
TCGA-BH-A0DZ-01A	2.99395463382792	1.64850598500232	7.831268893978	4.20183350405943
TCGA-BH-A0E0-01A	1.3498612422776801	0.13757415015917498	4.51886524588988	4.67052413147711
TCGA-BH-A0E1-01A	5.35944526347279	6.62571314497764	4.71747633819806	4.35701849621247
TCGA-BH-A0E2-01A	5.1047411045854005	2.5547866267956802	4.12770890801525	3.86938858700861
TCGA-BH-A0E6-01A	1.32072113243101	0.242600018612536	4.73041579084172	4.06744502907901
TCGA-BH-A0E7-01A	6.545085665960309	7.193311282810449	5.30503111540034	2.54102348579301
TCGA-BH-A0E9-01B	6.00784950990926	3.61535280437831	5.50595792627043	2.13106879596946
TCGA-BH-A0EA-01A	5.31621917196598	1.47101998310749	5.57316170247767	0.701645095334789
TCGA-BH-A0EB-01A	6.88116471299734	2.81379024143101	5.0860489933398805	2.05705223617069
TCGA-BH-A0EE-01A	1.1334456013071699	0.0240453538948256	7.6985905183086505	3.39689309504974
TCGA-BH-A0EI-01A	4.66931333822418	0.849975386355763	5.002182231567731	2.6938123594634
TCGA-BH-A0GY-01A	4.0150694225223305	5.28462703277383	4.643591073732701	2.68142988265748
