	TCGA-A6-2671-01A	TCGA-A6-2675-01A	TCGA-A6-2678-01A	TCGA-A6-2679-01A	TCGA-A6-2680-01A	TCGA-A6-2671-11A	TCGA-A6-2675-11A	TCGA-A6-2678-11A	TCGA-A6-2679-11A	TCGA-A6-2680-11A
LTN1	1.29346052701714	2.32721870805202	2.69465511133098	0.701708738199577	1.5250883918446498	1.9871388173643703	2.3867241112903903	2.33711656867071	1.9363086102178002	1.8863048163031102
LTV1	3.11312731703448	3.8838464714810597	3.1146592161766704	2.4879137671154	3.03579004146294	3.00522156785108	3.49486892402329	2.96807047211973	3.03648592144192	3.08150593256536
LUC7L	2.89792862573753	2.48111676941111	2.7159392301391803	3.47615685455823	2.81496799638433	1.61125696597831	2.2073400834187598	1.95291385386053	2.04565324847245	1.98679396728109
LUC7L3	2.71905254376535	3.5701036322315	3.5320876692616405	1.6171869193451003	2.65231911787677	2.50857556849678	3.26675732686011	3.09324771607459	2.79967425509333	2.7996603270847595
LUM	5.8919666266103805	7.81267175785697	6.400634775084259	3.51066251327577	5.34088334508833	5.74679063899635	6.76686125652732	5.57272614377164	5.5529554339293306	5.5649739239188
LURAP1L	4.30754902372387	3.9796218605264997	3.8419116710269505	4.14627315197977	4.034559891994	3.7973973495582998	3.6644739451067205	3.63712534310453	3.6452563522797203	2.8593834203319104
LUZP1	2.75271178952597	2.9212217479827403	3.28207831986084	1.20997421920256	2.44087490300446	3.35411081691431	3.3375153206386203	3.3582811444525404	3.2969557826343	4.03174198079623
LXN	1.9275856285708302	3.91345088181522	3.5095337597194702	2.76053256520319	3.1150482555056804	4.74380216709378	4.26316637317533	4.76961424004747	4.37380834161025	4.70093015387365
LY6E	8.282674897212699	5.35761539998483	5.34290813445754	7.454621648857599	5.7074302486707005	4.178658673874311	4.34102093635785	3.6169007523024304	4.49973584718154	4.04795332622302
LY6G5B	0.965474021358068	0.9480118947151691	0.445462357300551	0.5445946067672071	1.11779047822741	0.356653023342972	0.5698098283515209	0.817983180374583	0.485213062395454	0.607123767788984
LY6G5C	0.6058496166018149	0.821749788483905	0.530555058892102	0.9471896493103691	1.0583512751993	0.8088700467575699	0.725470004623493	0.6991697978246001	0.59719060720664	0.739097905882083
LY6G6C	1.61675216974208	0.8939823208346189	2.57029638804312	2.39322963420292	1.97605228438006	0.23284786134134502	0.259630931783107	0.306204519118008	0.0839613709297774	0.0
LY75	1.33351572747777	2.27143338434613	2.11562061183808	1.0608926968126	1.9093414840887402	2.29532857304024	1.55756290786688	2.03518426322129	2.3246004888178	2.6888346371709595
LY86	1.2222921898093202	2.02729857848964	1.17435104740358	1.25436076304129	1.16181491612941	1.9847644614107098	1.3069356646381698	1.92102143327225	2.47718016640559	1.69231338893878
LY9	0.0761102247607366	0.24086251420148302	0.0994973903489662	0.8017369497822641	0.15293789145739098	0.601211227573543	0.294656118129698	0.7846800035401629	1.2668231054303	0.25627450806912305
LY96	1.0455275610178298	2.6198407211072903	1.8238331645601	0.0	0.791085431973183	2.3876551300015	2.22418165953032	2.9507248159254504	3.21345435227046	2.2847711855009902
LYAR	3.0401055037721902	4.21922000121201	4.04951553833505	2.477821114231	3.11539533558714	2.39426151974618	2.78342304621982	2.43725489689289	2.45781695796313	1.60193311115966
LYG1	0.314217723447016	0.722127997875458	1.02468836133661	0.398288324488588	0.216915889197285	0.212979398265053	0.23156059529596698	0.345315780284423	0.164715902443479	0.596550373802188
LYL1	1.31393836978933	1.03363164681274	0.410962420449515	1.96231291759245	1.10523758185217	1.25173603837444	1.2597587786391202	1.30874154193033	1.6081098761171002	1.05431568288339
LYN	2.2876113347563	3.5549294443705497	2.98740628582309	2.3188156710661	3.18014015526814	2.9634782057135296	2.41159276366212	2.91163243351303	3.3375034149625997	3.31252489931286
LYNX1	0.7480318732998741	0.819037810433235	0.0561911018579638	0.193912487833182	0.5338785651607779	1.75980425724651	3.3683925313643397	1.16222349955436	1.20088219536392	1.87429491088211
LYPD3	0.8353928862497478	0.8987095927163771	1.3431667123044801	1.7421174631848502	1.91867750489102	0.419490551462971	0.517710627462604	0.721433913359713	0.6250622653203061	0.55249500213561
LYPD5	0.533857037301808	0.8514079168867309	1.2670306009666799	1.30310365960033	0.494967281590864	0.189549398665712	0.728400160257159	0.127252287510251	1.06986027724367	0.260505132230788
LYPD6	1.44025058908689	1.1614055083902601	1.28882585875298	0.843209695017541	1.3153678483133402	0.7676128931209691	0.725581485128559	0.7548577130443191	0.8488714882285151	0.7879123720555571
LYPD6B	0.6639268616531899	1.06492445229876	0.475823897054006	0.24404388377941602	0.847550358353471	0.29327342805365003	0.6635077957329351	0.357555881600501	0.402001208048758	0.155483375386737
LYPD8	1.21712381982153	5.83396661768629	3.8234910875468797	4.90555706574434	4.3825331128447	8.47825932266651	6.486076295037531	7.5728846206645795	7.680673876105191	4.01087607596992
LYPLA1	2.7542599117153297	4.6124030711887904	4.496830579468231	2.68738400934001	3.88649005193533	3.77925980703587	3.7055633977876603	3.8029071193756603	3.6175636696250897	4.01112458598302
LYPLA2	5.85306615511955	5.42301544149518	5.25895474859257	5.86114736083802	5.32498407207342	5.66107412951575	5.383806557115481	5.07024582574135	5.52536940081799	5.46328236937348
LYPLAL1	2.25284893520335	2.31204830140034	2.7281470598437405	2.52235497361748	2.11046672544083	2.17130665910245	2.11645640207607	2.09854667037526	2.0347729942336596	2.74667871398215
LYRM1	2.21998710634286	3.01691461745386	3.63403089820764	2.36707051045026	3.09199660273273	2.5799131745077	2.7255398007092295	2.58816632274921	2.36666707355848	2.85941489269984
LYRM2	1.44850542733977	2.19723555610472	2.0325492210481397	1.3112129387961102	1.7129233039471101	2.16754029349524	2.3219091733013304	2.3754525918726	2.2384804667296803	2.17603092988995
LYRM4	2.1229141274664	1.79442305625769	1.6644294329186398	2.50429743140922	1.88918328492152	1.4032093664450702	1.55881345808537	1.3402354304328201	1.21593466382198	1.00976312712074
LYRM5	0.650842460581089	2.3308380916533302	2.7162909258849703	1.79332310440126	1.23164867497075	2.4147718047858904	2.72491391866889	2.3830299389495497	2.16491884784545	3.24393607965951
LYRM7	1.3468186268931202	1.86183639544658	2.57486110108343	0.94875088245719	1.7631340806643	2.15956536182963	2.27742708248251	2.47959230652689	2.0542945347045203	1.74676096865224
LYRM9	0.398137150476495	0.499295184379484	0.22106135820489198	0.661147459110168	0.649471548527185	0.845743607867595	1.00762624024615	0.7333679067698741	0.748293002265624	1.22779253025215
LYSMD1	1.9384698067126998	1.90175789764503	1.7847201594371	2.53116160845383	2.15855807340352	2.05598007237524	2.30296007586848	1.82830739058542	1.7906618952935702	1.7730358130008799
LYSMD2	1.8338129438130701	2.14889529344388	2.7582666298424305	2.89741910669009	1.66918622439618	1.99643029184905	2.46179350178486	1.72848434945237	2.31720092989932	2.82215853446446
LYSMD3	1.5361499334842	2.43300892746169	3.30944617272	0.591274723512701	1.92744065279533	2.67870767496589	2.7481813051439397	2.99493360138332	2.84324629427561	3.10057450683748
LYSMD4	1.6170650212819198	0.832708652502386	1.8664632400636798	1.3535930746441498	1.45173947293443	1.4979607076949901	1.2241106014823202	1.3729906920447998	1.3421745958388602	1.5044916490678502
LYST	0.45621105200904993	1.03208275431859	0.901672823594978	0.43760170583416	0.6933785018248699	0.8798501050729391	1.4941879670456102	1.05268549906294	1.07634496546214	0.9295016382061508
LYVE1	1.92587017133997	1.5219854555284098	0.423506426690771	0.136014743312461	0.770883126735432	3.2641045065623504	4.33930045875454	4.28539934987448	3.50124586813991	4.00193315111145
LYZ	4.56171090492007	6.41944059596943	6.07949581464488	7.13318458601982	7.73925147159287	5.8973395584868005	4.98284833701205	6.51481531912686	7.77823162553522	6.15269070835744
LZIC	2.67472547771427	3.2929618818803594	4.11766743636181	1.12538046182892	2.4231920615593503	3.5003608752449797	3.67283657775792	3.6946701120191197	3.5659164824449503	3.97246610872049
LZTFL1	1.81428149203268	2.02378705539093	2.08905075315196	0.902003687168159	1.08440765914844	1.52775652067422	1.8469268896769597	1.7176357816461798	1.45787458305705	1.40057488616488
LZTR1	2.98352542734313	2.97906929780162	2.40446878337227	3.35350721402155	3.01887976012623	2.65248594133971	3.0105878394492698	2.56215997745932	2.716376425359	2.60680258417073
LZTS1	1.0740728199988	1.3488810079937	0.8029132224082379	0.242094846728499	1.25278116503091	0.330351794146768	0.6610615233416179	0.23851958539738502	0.645000910176914	0.320199979730963
LZTS2	3.4924618769007005	3.05289230254924	1.9729121190686598	4.432617341084709	3.07989972459456	3.32067007797107	4.06140602699175	3.03228876196516	2.89941825612601	3.0003361144103997
LZTS3	2.96016369402878	2.9609950369730598	2.45018747782633	4.36329532146032	4.42865954547025	1.6839374756722598	1.35162673922846	1.41303282182005	1.27813523022375	2.30218965385911
M6PR	4.54302265252854	4.5302761559319	4.497683429339291	4.28832136980641	4.95919306707348	3.75609036295561	4.19909810740827	4.26455210601051	4.12610117916911	3.8392131234714
MAB21L2	3.01060553019193	2.5356563847144398	1.11231930442054	1.25036500995843	1.4642909877919599	4.9621204829268395	6.62909789046155	4.10499000487194	2.01866280327173	4.79184151419773
MAB21L3	0.407887411994134	0.943472830120586	1.6246414432737	0.0750052539291674	0.149166074512538	1.0565056247090099	0.842519015590913	1.4118252437551901	1.08628345408989	0.18589666588213702
MACC1	3.5267818808603706	3.22605567121133	3.83934982283499	1.3868267843693602	3.03761051873518	0.9825244281102641	1.2385006947086898	1.04947728212847	1.15476767468314	3.62040849776031
MACF1	2.55129359474045	2.5015694312246097	2.3086382703040598	1.18771343027943	1.50386444514004	2.07679495308031	3.3503559627383703	2.06931736236133	2.01869195352892	2.1447767628364
MACROD1	4.25667533252998	4.01224477586667	5.29704233665753	6.716128951664491	5.20919479594789	3.8682892134333597	3.1108490899106096	3.61112095729212	3.4156761167073397	2.9858139784006297
MACROD2	0.34630437456569	0.444602393046515	0.276716995814117	0.5454840312193111	0.13961532948481303	0.32625346371256897	0.5222074048908859	0.380665970107115	0.246651616403776	0.209448077022207
MAD1L1	3.32527787155944	2.1697319411889398	1.80830575896473	3.25271674037441	2.5887839928367002	2.2106122817132996	2.14580901627999	1.73876991517103	2.26212486871757	1.76440242550091
MAD2L1	3.24401407881644	2.16725145881189	3.8462653982041	1.8599373291627699	2.535413693018	1.81727441536327	1.56462767426375	1.88681961811346	2.16362212450632	1.52575399344069
MAD2L1BP	3.93057343075191	3.78560979226188	4.174675861126721	4.06281083791298	4.1004347584871	4.37295782647632	3.7802494003691502	4.21649060091914	4.33935277514534	4.37704159745978
MAD2L2	4.513015900050861	2.34074478145491	2.63118513129114	4.00492142077996	2.6139077941228903	2.0969383576778897	2.13823531390807	1.65767057278244	2.18882958365566	1.61350635158815
MADCAM1	0.297859958996272	0.541333953427682	0.0903463124031527	1.5686680729787201	0.6340106841910279	1.20899161191889	1.8416424086341299	1.15900084223978	2.15348920403127	1.12123029018654
MADD	3.90479118127486	3.4630318127946	3.09693721134423	2.9366891741099197	3.06193715887465	3.5134185827211297	3.29855888288635	3.46728213411498	3.1766680566001497	2.9674381429349204
MAEA	3.32034982921765	3.40003973015692	3.4061510245453195	4.0804694998694595	3.3983662634927403	3.6017444324103702	3.3230061690244903	3.3654771660416203	3.47026529074219	3.1664225759572
MAF	1.8274133825140801	2.9906429356913002	1.62644144380059	1.95023845516781	1.1752549480641699	2.61563338066952	2.91140390792144	3.41387259675017	3.18050805915088	6.597467887481249
MAF1	6.785114611092171	5.75596852740447	5.33409075230151	6.578786933498809	5.842069038869469	6.033079187445001	6.03952731765151	5.6893819164602	5.55435384978005	5.98767443524732
MAFB	2.66482995077998	3.34266412694071	2.3843855745138596	1.93227211494104	2.2076909544650896	2.8606171732438703	2.31441079795444	3.6150774603587004	3.6960936277236	2.7622903970645805
MAFF	2.65807658141051	2.5098430359271697	2.5366819075810496	2.9819857726727403	2.82206097302083	2.9258450920858903	2.6667297175788502	2.51187877080564	2.6954686966834904	2.68170231126028
MAFG	3.766266115434	3.4501559347729303	3.50898520424217	4.03957533560054	3.9775051258219998	3.10775385189528	3.3218156459458603	3.08764212428847	2.9405789736145	3.1851673876945097
MAFG-AS1	2.7123629272785403	1.98094642984384	1.98086393590095	1.9760478041395	2.16539029160722	0.44023042271475205	0.516390095332939	0.231836301825304	0.516197000712664	0.44814689923189
MAFK	4.5923257874136	3.2899980087751697	2.53508619428146	4.93832857916462	4.3569721376616	3.8617818025226303	3.7099911081387997	3.51168007234966	3.41773888993828	3.85519146724695
MAGED1	4.1761400876591095	4.56032196418364	4.47315724981177	4.89842861399761	4.31165448133366	4.46293068843595	4.442667861382191	4.33332659443738	4.49028391773646	4.12637601030203
MAGED2	5.22319404191787	5.803797954978111	5.391147404914889	6.0080013589268395	5.08464642600637	5.0441817189523	5.850741752854081	4.91266235312733	4.8054587412712095	5.2514413356649206
MAGEE1	0.7930162918492429	0.839088421398061	0.10502652364231299	1.1968589106549299	0.42435114293189796	0.763155067956817	1.48406850607028	0.7851409734221071	0.6400581616808431	0.646508689519348
MAGEF1	4.22653467327156	3.94433413069462	4.52170178111632	3.9290193019619304	4.43263678461254	4.44907622020189	4.53812392398528	4.24899264680432	4.20581359612023	3.8434213483502995
MAGEH1	2.4446819285514	2.67233055014414	2.8024776500111197	2.22783139382407	2.20431798775605	3.19428002925179	3.90167479000791	3.0780587769063503	3.23404272584126	3.2302552036480403
MAGI1	2.18235201512173	1.85878569595996	1.9449453140942699	0.840399505441466	1.97190499299844	2.57621914128065	2.79671689030957	2.59856554784448	2.08144120439513	2.49567528546524
MAGI2	0.28502240371545	0.347237125377396	0.21365554246745602	0.516578083056273	0.184245305086318	0.746631374713818	1.18555844645554	0.682483350847342	0.628490127429425	0.764709578032499
MAGI2-AS3	0.20206950226776701	0.864315894901744	0.346155761807302	0.0	0.256402906341477	0.682503984424593	1.52731973226904	0.820302042034136	0.5389981553023251	0.8551031430344151
MAGI3	0.971954968158143	2.0229199592827998	2.24889399626298	0.8872622129269251	1.5875182337888998	2.9781676115460898	2.68266593956746	3.21364125057154	2.94761102089044	2.77762674992625
MAGIX	0.832837860932797	0.6550388673809809	0.48114444127769107	1.75771357220332	0.511334936680127	1.88052156921864	1.16368270861606	1.33057053764731	1.18985195916834	0.7882732081749159
MAGOH	5.28715169410534	4.15710087273715	4.81838569108573	4.3643303744414705	4.396489942144109	4.01314458052115	3.77519347557519	3.93517972382719	4.09835549690499	4.19622101554259
MAGOHB	1.9412055684558303	1.77497491979339	2.4318815205449797	1.63743467834896	1.94770187170032	1.22204884964935	1.4006963317076297	1.12536739825637	1.33338468965664	1.3903261319784799
MAGT1	3.75610914391142	4.76985790458637	5.10571814106045	4.04839656083627	4.51857978294701	4.27897675886428	4.3679305070231	4.4012115721028495	4.512464321165099	4.7347685872966
MAK	0.0634398582145468	0.181943761659935	0.0232071807074831	0.0	0.0299566611031841	0.051820725295417	0.0986366942791203	0.0807941913730055	0.0589508146530198	0.0925099869975111
MAK16	1.99255631083682	1.5408314155210803	2.23853669711041	1.48170078847405	1.5555658691773901	1.50884404894901	1.8603675253824898	1.6267482828246298	1.66387621434025	1.6492857528800602
MAL2	6.111152934900451	5.96835848533852	7.0123169938159595	4.25435296352089	5.783443497439389	6.711811251385901	6.094422053725481	6.5351272917835495	5.28043100820808	5.21974777273395
MALAT1	7.581583063108259	5.89026467330758	7.2659192434768	7.116656969944461	7.7776341775230895	4.3160074215868	5.668280568880639	5.8077895924642196	5.2269815280898895	5.28785046770541
MALL	2.15160520066514	2.39498506527616	1.27340918741407	3.76753255883984	3.49684942860134	4.84394739028232	4.2056291750785295	3.90262478147906	4.40427222615935	5.16399220470653
MALSU1	3.43917556121673	2.16895520848131	2.9923880749144898	4.30522648312755	3.38246837799057	2.43688020009661	2.23453279749265	2.17828770362892	2.30171645448158	2.3349748946078903
MALT1	1.47272290986617	1.60593015849403	1.75076057159282	0.452416987787839	1.53199195411635	1.69677377927474	1.91499725373825	1.80134866043111	1.78359639992479	1.5437960394308898
MAMDC4	0.7006765793915041	1.24073591781211	0.844533822716648	1.78507884183959	1.5624932792485702	0.9636559578858199	0.914409303847747	1.3314037565108001	1.3826098365496102	1.52593151479674
MAML1	2.66576907983671	2.78155631440248	2.6811647580390097	2.02574446877235	2.6449018308160697	2.77382048624017	2.88023438994784	2.8792906749924505	2.68591447354083	2.6678054409201097
MAML2	1.39219917495206	2.7982609206587594	2.2883071977135496	0.6879944843337099	1.6125775605506	2.35686946482924	2.0992466601646	2.86166055084887	2.4248873082062	1.98086060257521
MAML3	1.50156365672145	1.60824403901889	1.6282823875627601	1.4643370707438501	1.71198942912459	2.43590597524516	1.76710665513071	2.6048284978214	2.0260726658951103	1.8122009148643201
MAMLD1	0.349614117738175	0.6082011322176629	0.402784248561296	0.12100272480608901	0.424694885204988	0.6334210784850529	1.40196187786201	0.705176626661313	0.566308169797318	0.56167878796032
MAMSTR	1.3467017646011799	0.8263923231993321	0.330183463083197	1.50646150751872	0.7016374901806421	0.588075637865105	1.1058242769432198	0.452559730877277	0.464001627679488	0.3928842671783371
MAN1A1	2.4537846495933	3.99199133166654	3.35411320706852	2.14755520049349	3.13873102167782	4.94538427208695	4.64400165261097	5.0454479260797	4.99824483511061	5.907185616569429
MAN1A2	1.63538556668266	2.66274497732285	3.0354219561415694	0.8114002767228531	1.6682992321906498	2.37596058635682	3.0793307597286006	2.34766560017803	2.45916224583644	2.53267108479564
MAN1B1	3.80527352362391	3.30543830670995	3.4570693025011496	3.79807253085824	3.47252644061894	3.58955740038713	2.98866956593332	3.33798877360045	3.3900559851194303	3.2460670466255297
MAN1B1-AS1	0.9663889999100259	0.793513476202957	0.714249889597509	1.20129349526024	0.463540313747689	1.19535892977418	0.892815932106535	1.00223149478498	0.9484348167758149	1.33621637831979
MAN1C1	0.768073786290838	0.8202154496565079	0.836582275204086	0.5854586162999611	0.646029734582076	1.41078343237704	1.68153979232195	1.34979783433786	1.4646370018246	1.11216248996351
MAN2A1	1.76102293126077	3.0400987797827796	3.2745697481247205	1.0724347261686	2.66267609369692	3.34577341531689	3.1977240898931	3.4126872809735698	3.28366869470861	3.8629959360564
MAN2A2	3.09176409209876	2.42251919078064	2.22945081401244	2.16729295673826	2.89366316034437	2.2995281095486497	2.7528245059604104	2.47725994149175	2.6003152405393397	2.9647164816737
MAN2B1	3.9777887657044704	4.43223279165226	3.43379636688897	4.49813948385886	3.86581823251077	4.6766701952474	4.21361868183927	4.487645248448139	4.93895339544457	4.0545101016947
MAN2B2	3.0944054339376	3.3139953765812002	2.81122928756985	2.6400146395960298	3.1395475823549104	3.4304514417624503	3.42450745982714	3.43158431314988	3.3555516091984905	3.39671910763877
MAN2C1	2.1795154102757297	2.53230745854711	2.4115913868109597	3.06189189881512	3.29772031301829	2.40932169861993	2.6412656803093504	2.67044524845618	2.49298504507328	2.8933424464618396
MANBA	1.6189784187249898	2.15938487499667	1.9375980731843898	1.10654498013315	1.94215298389293	2.14288024494983	1.94666006249091	2.3864710409581296	1.91482212823789	1.83666405147688
MANBAL	5.3104429029313	4.8641038416220095	4.64927603949579	5.2399476994181695	5.14851974775088	4.786260349999759	4.90847370160845	4.4572279345244405	4.377906464689859	4.88227291783132
MANEA	1.6435255223196203	2.1639708673593603	2.10531794258973	1.65255322355201	1.21179320738237	1.9192442367713503	1.95700759861772	2.0487603484529497	2.21285872023606	1.5986895247015802
MANEAL	2.67828237582235	2.39674176949549	3.44326917541102	3.5280589101357402	3.38278496714658	1.9798886472652901	2.4438137320173903	2.03137714878812	2.43155895670768	1.25010923499899
MANF	5.2364723140513805	5.0215700699914905	5.48622732369591	6.12538261435296	5.18619338708006	4.58980373720868	4.48312933898415	4.09540834648365	4.89397700910318	3.36178019548702
MANSC1	3.28801574829756	3.31149892084316	4.52997627273566	3.31122988178307	3.8538570396420697	3.66355890133656	3.4590727142026	3.5335157926633705	3.4912203658358196	3.3292789522222996
MAOA	4.44023011951777	4.29926768085131	5.11456339612025	3.88125135197923	5.18585402869774	6.66071235003828	5.960917559856861	6.985132913021049	6.4551276049862505	7.944253688209901
MAOB	1.81157162792423	1.67537342283817	1.4983685014930002	0.4442582298745129	0.833570846798886	3.68798914912892	4.90417461598536	3.46042755347867	2.6156301501910697	7.36637125962518
MAP10	0.282295607474032	0.138776361153742	1.03051225522664	0.19944431283930603	0.10521539256452199	0.525642682443098	0.6456317943912281	0.9703756651003571	1.08092780530493	0.814606781778363
MAP1A	1.30821347109967	1.6750474068044499	0.603134541617191	0.460469080444265	0.8386077627025831	2.22950653957029	4.08272999595306	1.6884319862318102	1.32593548659354	1.8715767489156598
MAP1B	1.05030688660515	1.2550167860343402	0.880500857422712	0.114426236397444	0.662381475002197	1.5090731782278701	2.9505873672728904	1.8700859253538	1.91796018379868	1.96830956601967
MAP1LC3A	5.05100640988184	3.82137527492262	3.87869689255242	4.8235347743511	4.67849626408038	4.24986304913482	3.87173115437339	4.0237367854252595	3.6925277693885805	4.39173829830664
MAP1LC3B	3.4647418960002296	4.20894100805389	3.8762893625921397	3.02895142511062	3.6164687682804604	4.4401782103934995	4.114562268280911	4.1631565455016	4.13033376195465	4.20247675902475
MAP1LC3B2	0.679943786046312	0.872191680140893	0.23207414737138604	0.0	0.512507983917041	1.13207671807959	0.823134470767492	0.7727035749170259	0.795479144006149	0.735698936146149
MAP1S	4.87433872166917	3.24430682772514	3.4361437795868097	5.526501589912	3.84150318222103	3.7699707208827204	3.5466194710611405	3.3995126780877203	3.5889950359201097	3.27899299502853
MAP2	0.199020452065802	0.172420751595654	0.12683261955053501	0.0	0.0489600459163634	0.293528566377168	0.992864781568582	0.397677299969195	0.457950120159158	0.378758755672765
MAP2K1	3.3110998007676398	3.55043383221695	4.4791362806737105	2.7900780952483304	3.92712122830693	3.7695584888532503	3.9662797450982006	3.8147009798876805	3.89466566346703	3.82354056589149
MAP2K2	5.4896473295538195	4.7972505181697	4.23615393221626	6.3709931803969	5.266818469817941	5.764586129086321	4.83823048961197	5.33294767184808	5.58538625288956	5.518437045045401
MAP2K3	5.649157873986679	4.2005559810737	4.057569262040279	5.020705005551861	5.60611496519122	4.717241410717411	4.97520996208371	4.07247682159245	4.7441791699231395	5.43006840822711
MAP2K4	2.1433461757416103	2.2182461826610496	2.2581728494184703	1.85405906423002	2.08250566489546	2.8974417981085803	3.0411746830751003	2.9114858437902402	2.7455872684534	2.8868503755119503
MAP2K5	2.0263633200922	1.65314416994662	2.1701467169132598	2.34351437228371	2.29648226514673	2.56256931889508	2.48362185411278	2.41422567629773	2.44144124196997	2.27780850417038
MAP2K6	1.19553160277424	2.22250361791591	3.3156146618851103	2.52042505651214	2.2953156601363798	2.91127542690771	1.92792040908391	2.57580500285445	3.1888191271928297	1.89536897857216
MAP2K7	3.6706848643195404	3.3679901987496095	2.64490929459981	3.43213474254189	3.1086805089147598	3.33335390977733	3.41968111169591	3.29625249197533	3.12872240353086	3.24407983972795
MAP3K1	1.8241177750278703	1.9720211440423199	2.40923711206269	0.685277247104785	1.8259258925367299	1.7881521897359898	1.6726145261779197	2.1279766163246	2.06480085056134	2.1547525416802498
MAP3K10	2.93051241642606	2.08570776898308	1.36086706094069	3.13768967192828	2.55200454065632	1.90697915472637	1.8558626109631398	1.530436313238	1.7336938349450701	1.7101298786580401
MAP3K11	3.33468595861978	3.28322821281106	3.4784195211618503	4.0723559715357	4.26342758309884	4.24673448971828	3.71997368229159	3.8531687860047503	4.0554862694604905	4.38072006531524
MAP3K12	0.762083822784044	0.99830744434679	0.5374038383910851	0.204878979750132	0.766211771965125	0.6142765780636011	1.13110654584833	0.9561550869313841	0.840376191418158	0.712815643544091
MAP3K13	1.3230794438311102	1.76312266368653	2.35706083616758	0.911470834957461	1.71805203239671	2.02995701825826	2.14964228446527	2.13098168147735	2.04718797534455	2.36094119633279
MAP3K14	2.66970355436561	2.07423834266258	1.9736455361196001	2.0929146266533603	2.3797848014444103	2.1201979186573703	2.7320989680298298	2.11358538163607	2.42924386060364	2.88354313399634
MAP3K14-AS1	0.264596511683578	0.7567256554292191	0.601574857107777	0.717555310372155	0.644977334181696	0.7577821342269679	0.340790613362844	0.7965414949424889	0.795251252406915	0.598369853798195
MAP3K2	1.8367259408996899	2.52066174399761	2.97617821515468	0.6262557448890279	1.87870252219136	2.7313297345305	2.90298822777615	2.84143722509431	2.68772317948387	3.9189571183674703
MAP3K3	2.44419804866464	2.65484500489067	2.0678069734844	1.88866910861909	2.15559565948975	2.56540107304963	3.1108188413696003	2.7398232164140297	2.5093446304500295	2.14559511078249
MAP3K4	2.52563347449672	2.2423548094791896	1.70863396152812	1.7956294186675	2.28110343181416	1.9189773366271898	2.35208059402359	2.09916766863153	1.9806138764835	2.3092343457337203
MAP3K5	2.0957057232172702	2.8070141116427405	2.52980580834564	2.10746240516728	2.56048045862066	2.69012799209725	2.79630503013105	2.68985681332546	2.7271071055198197	2.4922443647579398
MAP3K6	3.00809111319515	2.3670681990992595	1.83774664565594	1.86081793562756	2.14716992084738	2.64347014967114	3.1987063946000998	1.7679061214587901	1.8349861273235	2.0334628476154197
MAP3K7	2.44148500067292	2.6781356830068703	2.34813142900933	1.81740846415654	2.39601054383734	2.27622272057923	2.6196197392698903	2.3866631599750696	2.3139194296742	2.25295686882535
MAP3K7CL	0.8433493577173281	1.2630046156671002	0.804634811178332	0.728442599076103	0.7903811169392571	0.747408827771077	0.8415044084819159	0.54987862392335	0.912171673583405	0.963538612719038
MAP3K8	1.43229986530003	1.6398554027590702	1.93585214458516	2.01431458119061	2.65114257179844	1.5383243584947899	1.4482651227978998	1.7489239030444599	1.72535760286406	1.66017443428884
MAP3K9	0.855868731292609	0.9995425208732429	0.825235162350053	0.356784338852617	0.908382876743325	1.14429532981123	1.083630386868	1.17400171327519	0.968639264410878	1.01527698878429
MAP4	4.9045111437889	4.32635705458866	4.32557968189085	3.9990099019059997	4.38823723432571	4.394735250243181	5.40897136973461	4.11836034974605	4.18798239878196	4.2356887401779995
MAP4K1	0.75055216280146	1.16693852018894	0.6996360651661929	1.8802092292963701	0.965909672153804	1.7168742443336	1.04199441925917	1.60448496531931	2.91413642821827	1.07666453452888
MAP4K2	1.61655725197615	1.76731504450032	1.12309531977314	2.0398809586342	2.33503360077856	1.7556191384929902	1.6668001991256898	1.68844835541426	1.63352163701359	1.41069460310465
MAP4K3	2.2039137892674803	2.98558007310386	3.09513408787143	1.4876357235225401	2.29770509590246	2.38119468696796	2.8563452847037403	2.50003082007608	2.1771326904806103	2.91534464710386
MAP4K4	3.71948496316471	3.37562024532982	2.8846746919674	1.7642337659563703	3.1378718797904597	2.44707233927723	2.8544066372964	2.3820171497518303	2.36096543624336	2.10036136460823
MAP4K5	1.60141046962978	2.76067372574931	2.2204171020961803	0.9858741656998241	1.7468823146878303	2.34896265828535	2.8771097625843596	2.4533355981732403	2.2645475575058596	2.14979932488564
MAP6	0.278136625652958	0.359847114467984	0.139077916394544	0.148010524627779	0.12378683118760901	0.99352353095125	1.85432503315318	0.653509271810166	0.42490839765860705	0.9362762404283209
MAP6D1	0.9255379117055731	0.498564073961886	0.569298404205178	0.84296756127057	0.668258640986175	0.650425255638649	0.6968157145584971	0.583245062876417	0.44024411254371204	0.7828881831872879
MAP7	4.04800465066	4.573066344566589	3.52421362415945	3.7068590156893197	4.41160924763178	4.02121016167041	3.82586985326092	4.38515023019977	3.9523803701692097	4.36332590121907
MAP7D1	4.4359489150188	3.9189599014162497	3.47695224668058	4.7124782129069605	4.10921469493411	4.48738787819891	5.23058713197533	3.61489510493751	4.171903025566411	4.49319572349995
MAP7D2	2.1099560200995002	1.8700971943202298	2.73747002301681	0.397970155333253	1.5078530827115602	0.592354940885944	0.6859922540503621	0.983621164329231	0.5088562525940129	0.8181791812220609
